Text-ID,Sentence-ID,Security,Conformity,Tradition,Benevolence,Universalism,Self-Direction,Stimulation,Hedonism,Achievement,Power
EL_118,3,0,0,0,0,1,0,0,0,0,0
EL_118,4,0,0,0,0,0,0,0,0,0,0
EL_118,5,3,0,0,0,0,0,0,0,0,1
EL_118,6,0,0,0,0,0,0,0,0,0,0
EL_118,7,0,0,0,0,0,0,0,0,1,0
EL_118,8,0,0,0,0,0,0,0,0,0,0
EL_118,9,0,0,0,0,0,0,0,0,2,0
EL_118,10,0,0,0,1,0,0,0,0,0,0
EL_118,11,1,0,1,0,1,0,0,0,2,0
EL_118,12,0,0,0,0,0,0,0,0,0,0
EL_118,13,0,0,0,0,0,1,0,0,0,0
EL_118,14,0,0,0,0,0,0,0,0,0,0
EL_118,15,0,0,0,0,0,3,0,0,0,0
EL_118,16,0,0,0,0,0,0,0,0,0,0
EL_118,17,1,0,0,0,0,0,2,0,0,0
EL_118,18,0,0,0,0,0,0,0,0,0,0
EL_118,19,0,0,0,0,0,0,0,0,0,0
EL_118,20,0,0,0,0,0,0,0,0,0,0
EL_118,21,0,0,0,0,1,0,1,0,0,0
EL_118,22,0,2,0,0,0,0,0,0,0,1
EL_118,23,1,0,0,0,0,0,0,0,0,0
EL_119,1,0,0,0,0,0,0,0,0,0,0
EL_119,2,0,0,0,0,0,0,1,0,0,0
EL_119,3,1,0,0,0,0,0,0,0,0,0
EL_119,4,0,0,0,0,0,0,0,0,0,0
EL_119,5,0,0,0,0,0,0,1,0,0,0
EL_119,6,1,0,0,0,0,0,0,0,0,0
EL_119,7,0,0,0,0,0,0,0,0,0,0
EL_119,8,0,0,0,0,0,0,0,0,0,0
EL_119,9,0,0,0,0,0,0,0,0,0,0
EL_119,10,0,0,0,0,0,0,0,0,0,0
EL_119,11,0,0,0,0,0,0,0,0,0,0
EL_119,12,0,0,0,0,0,0,0,0,0,0
EL_119,13,0,0,0,0,0,0,0,0,0,0
EL_119,14,0,0,0,0,0,0,0,0,0,0
EL_119,15,0,0,0,0,0,0,0,0,0,0
EL_119,16,0,0,0,0,0,0,0,0,0,0
EL_119,17,0,0,0,0,0,0,0,0,0,0
EL_119,18,0,0,0,0,0,0,0,0,0,0
EL_119,19,0,0,0,0,0,0,0,0,0,0
EL_119,20,0,0,0,0,0,0,0,0,0,0
EL_120,1,0,1,0,0,1,0,0,0,0,0
EL_120,2,0,1,0,0,0,1,0,0,0,0
EL_120,3,1,2,0,0,0,1,0,0,0,0
EL_120,4,0,1,0,0,0,0,0,0,0,0
EL_120,5,1,0,0,0,0,4,0,0,1,0
EL_120,6,0,2,0,0,0,0,0,0,0,0
EL_120,7,0,1,0,1,1,0,0,0,0,1
EL_120,8,0,0,0,0,0,1,0,0,0,0
EL_120,9,1,1,0,0,0,0,0,0,0,0
EL_120,10,0,0,0,0,0,0,0,0,0,0
EL_120,11,0,1,0,0,1,0,0,0,0,0
EL_120,12,0,0,0,0,0,0,0,0,1,0
EL_120,13,1,1,0,0,0,0,0,0,0,1
EL_120,14,0,0,0,0,1,0,0,0,0,0
EL_122,1,0,0,1,0,0,0,0,0,0,0
EL_122,2,0,0,1,0,0,0,0,1,0,0
EL_122,3,0,0,0,0,0,0,0,0,0,0
EL_122,4,0,0,0,0,0,3,0,0,0,0
EL_122,5,0,0,1,0,1,3,0,0,0,0
EL_122,6,0,0,0,0,0,0,0,0,0,0
EL_122,7,0,0,0,0,0,0,0,0,0,0
EL_122,8,0,0,0,0,1,0,0,0,0,0
EL_122,9,0,0,0,0,0,0,0,0,0,0
EL_122,10,0,1,0,0,1,0,0,0,0,0
EL_122,11,0,0,0,0,0,0,0,0,0,0
EL_122,12,0,0,0,1,0,0,0,0,0,0
EL_122,13,0,0,0,0,1,0,0,0,0,0
EL_122,14,0,0,0,0,0,0,0,0,0,0
EL_122,15,0,0,0,0,0,0,0,0,0,0
EL_122,16,0,0,0,0,0,0,0,0,0,0
EL_122,17,0,0,0,0,1,0,0,0,0,0
EL_122,18,0,0,0,0,0,0,0,0,0,0
EL_122,19,0,0,1,2,1,1,0,0,0,0
EL_122,20,0,0,0,1,0,4,0,0,1,0
EL_122,21,0,0,0,0,0,0,0,0,0,0
EL_122,22,0,0,0,0,0,0,0,0,0,0
EL_122,23,0,0,0,0,0,0,0,0,0,0
EL_122,24,0,0,0,0,0,0,0,0,0,0
EL_122,25,0,0,0,0,0,2,0,0,0,0
EL_122,26,0,0,1,0,0,2,0,0,0,1
EL_122,27,0,0,0,0,0,0,0,0,0,0
EL_122,28,0,2,0,0,0,1,0,0,0,0
EL_122,29,0,0,0,0,0,0,0,0,0,0
EL_122,30,0,1,0,0,0,1,0,0,0,0
EL_122,31,0,0,0,0,0,0,0,0,0,0
EL_123,1,0,0,0,0,1,0,0,0,0,0
EL_123,2,0,0,0,0,1,0,0,0,0,0
EL_123,3,0,0,0,0,1,0,0,0,0,0
EL_123,4,1,0,0,0,0,0,0,0,0,1
EL_123,5,0,0,0,0,1,1,0,0,1,1
EL_123,6,0,0,0,0,0,0,0,0,0,0
EL_123,7,0,0,0,0,0,1,1,0,0,0
EL_123,8,0,0,0,0,0,0,0,0,1,1
EL_123,9,1,0,1,0,0,1,0,0,0,0
EL_123,10,0,0,0,0,0,0,0,0,0,0
EL_123,11,0,0,0,0,0,0,0,0,0,0
EL_123,12,0,0,0,0,0,0,0,0,1,0
EL_123,13,0,0,0,0,0,0,0,0,0,1
EL_124,1,0,0,0,0,0,0,0,0,1,0
EL_124,2,0,2,0,0,1,0,0,0,1,2
EL_124,3,0,0,0,0,0,0,0,0,0,0
EL_124,4,0,1,0,0,1,0,0,0,3,0
EL_124,5,0,1,0,0,0,0,0,0,0,0
EL_124,6,0,0,1,0,0,0,0,0,0,0
EL_124,7,0,0,0,0,0,2,0,0,0,0
EL_124,8,0,0,0,0,0,0,0,0,2,0
EL_124,9,0,0,0,0,0,0,0,0,1,0
EL_124,10,0,0,0,0,0,0,0,0,0,0
EL_124,11,0,0,0,0,0,0,0,0,0,0
EL_124,12,0,0,0,0,0,0,0,0,1,0
EL_124,13,0,0,0,0,0,0,0,0,0,0
EL_124,14,0,0,0,0,0,0,0,0,1,1
EL_124,15,0,0,1,0,0,0,0,0,0,1
EL_124,16,0,0,0,0,1,0,0,0,0,1
EL_124,17,0,0,0,0,0,0,0,0,0,1
EL_124,18,0,0,1,0,0,0,0,0,0,0
EL_125,1,0,0,0,0,1,0,0,0,0,0
EL_125,2,0,0,1,0,0,0,0,0,1,0
EL_125,3,0,0,0,0,1,0,0,0,0,0
EL_125,4,0,0,0,0,0,0,0,0,0,2
EL_125,5,0,0,0,2,1,0,0,0,0,0
EL_125,6,0,0,0,0,0,0,0,0,0,0
EL_125,7,0,0,1,0,0,0,0,0,0,0
EL_125,8,0,0,0,0,0,0,0,0,0,0
EL_125,9,0,0,0,0,0,0,0,0,0,0
EL_125,10,0,0,0,0,0,0,0,0,0,0
EL_125,11,0,0,0,0,0,2,0,0,0,1
EL_125,12,0,0,0,0,0,0,0,0,0,3
EL_125,13,0,0,1,0,1,0,0,0,0,0
EL_125,14,0,0,0,0,0,0,0,0,0,0
EL_125,15,0,0,0,0,0,0,0,0,0,0
EL_125,16,1,0,0,0,0,0,0,0,0,0
EL_125,17,0,1,0,0,1,0,0,0,0,0
EL_125,18,0,0,0,0,0,1,0,0,0,2
EL_125,19,0,0,0,1,1,0,0,0,0,0
EL_125,20,0,0,0,0,0,1,0,0,0,0
EL_125,21,0,0,0,0,0,0,0,0,0,0
EL_125,22,0,0,0,0,0,0,0,0,0,0
EL_125,23,0,1,0,0,0,0,0,0,0,0
EL_125,24,0,0,0,0,0,0,0,0,0,0
EL_125,25,0,0,0,0,0,0,0,0,1,0
EL_125,26,0,0,0,0,0,0,0,0,1,0
EL_125,27,0,0,1,0,0,0,0,0,0,0
EL_125,28,0,0,0,0,0,4,0,0,0,0
EL_125,29,0,0,0,0,0,0,0,0,0,2
EL_125,30,0,0,0,0,0,0,0,0,0,0
EL_125,31,0,0,0,0,0,0,0,0,0,0
EL_125,32,0,0,0,0,0,0,0,0,0,0
EL_125,33,0,0,0,0,0,0,0,0,0,0
EL_125,34,0,0,0,0,0,0,0,0,0,0
EL_125,35,0,0,0,0,0,0,0,0,1,0
EL_125,36,0,0,0,0,0,0,0,0,0,0
EL_125,37,0,0,0,0,0,0,0,0,0,0
EL_127,1,0,0,0,1,0,0,0,0,0,0
EL_127,2,2,0,0,0,0,0,1,0,0,0
EL_127,3,0,0,0,0,0,0,1,0,0,1
EL_127,4,1,2,0,0,0,0,1,0,0,0
EL_127,5,0,1,0,0,0,0,0,0,0,0
EL_127,6,0,0,0,0,0,0,1,0,0,0
EL_127,7,0,0,0,0,0,0,0,0,0,0
EL_127,8,0,0,0,0,0,0,0,0,0,0
EL_127,9,0,0,0,1,0,1,1,0,0,0
EL_127,10,0,0,0,0,0,0,0,0,0,0
EL_127,11,0,0,0,0,0,0,0,1,0,0
EL_127,12,0,0,1,0,0,0,0,0,0,0
EL_127,13,0,0,0,0,0,0,0,0,0,0
EL_127,14,0,1,0,0,0,0,0,0,0,1
EL_127,15,0,0,0,0,0,0,0,0,0,0
EL_127,16,0,0,0,0,0,0,0,0,0,0
EL_127,17,1,0,0,0,0,1,2,0,0,0
EL_127,18,0,0,0,0,0,0,0,0,0,0
EL_127,19,0,0,0,0,0,0,0,0,0,0
EL_127,20,0,0,0,0,0,0,0,0,0,0
EL_127,21,0,0,0,0,0,0,0,0,0,0
EL_127,22,1,0,0,0,0,0,0,0,0,1
EL_127,23,0,0,0,0,0,0,0,0,0,0
EL_127,24,0,0,0,0,0,0,0,0,0,0
EL_127,25,0,0,0,0,0,1,2,0,1,0
EL_127,26,0,0,0,0,0,0,0,0,0,1
EL_127,27,2,1,0,0,0,0,0,0,0,0
EL_128,1,1,0,0,0,0,0,0,0,0,0
EL_128,2,1,0,0,0,0,0,0,1,0,1
EL_128,3,0,0,0,0,0,0,0,0,0,0
EL_128,4,0,0,0,0,0,0,1,0,0,1
EL_128,5,0,0,0,0,0,0,0,0,0,0
EL_128,6,0,0,0,0,0,0,1,0,0,0
EL_128,7,0,0,0,0,0,0,0,0,0,1
EL_128,8,0,0,0,0,0,0,0,1,0,0
EL_128,9,0,1,0,0,1,0,0,1,0,0
EL_128,10,0,0,0,0,0,0,1,0,0,2
EL_128,11,0,0,0,0,0,2,1,1,0,0
EL_128,12,0,0,0,0,0,0,1,0,1,0
EL_128,13,0,0,0,0,0,0,1,0,0,0
EL_128,14,0,0,0,0,1,0,1,0,1,2
EL_128,15,0,0,0,0,0,0,1,0,1,0
EL_128,16,0,0,0,0,0,0,0,0,0,0
EL_128,17,0,2,0,0,0,1,0,0,1,0
EL_128,18,0,0,0,0,1,0,0,0,0,0
EL_128,19,0,1,0,0,0,1,0,0,0,1
EL_128,20,0,0,0,1,0,0,0,0,0,0
EL_128,21,0,0,0,1,0,0,0,0,1,0
EL_129,1,0,0,0,0,0,0,0,0,0,0
EL_129,2,0,0,0,0,0,0,0,0,0,0
EL_129,3,0,0,0,0,1,1,2,0,0,0
EL_129,4,0,1,0,0,1,0,2,0,0,2
EL_129,5,0,0,0,0,0,0,0,0,0,0
EL_129,6,1,1,0,0,1,1,0,0,1,0
EL_129,7,0,1,0,1,0,0,0,0,0,0
EL_129,8,0,1,0,0,1,0,0,0,0,0
EL_129,9,0,0,0,0,0,0,0,0,0,0
EL_129,10,0,0,0,0,0,0,0,0,1,1
EL_129,11,0,0,0,0,0,0,0,0,0,0
EL_129,12,0,0,0,0,0,0,0,0,0,0
EL_129,13,0,0,0,0,0,0,0,0,0,0
EL_129,14,0,1,0,0,0,0,0,1,1,0
EL_129,15,0,0,0,0,0,0,0,1,0,0
EL_129,16,0,0,0,0,0,0,0,0,0,0
EL_129,17,0,0,0,0,0,0,0,0,0,0
EL_129,18,0,0,0,0,0,0,0,0,0,2
EL_129,19,1,0,0,0,0,0,0,0,0,0
EL_129,20,0,0,0,0,1,0,0,0,0,0
EL_129,21,0,0,0,0,0,0,0,0,0,0
EL_129,22,0,0,0,0,0,0,0,0,0,0
EL_131,1,0,0,0,0,0,0,0,0,0,0
EL_131,2,0,0,0,0,0,1,0,0,0,3
EL_131,3,0,0,0,0,0,1,0,0,0,3
EL_131,4,1,0,0,0,0,0,0,0,0,0
EL_131,5,0,1,0,0,0,0,0,0,0,0
EL_131,6,2,0,0,0,1,0,0,0,0,0
EL_131,7,0,0,0,0,0,0,0,0,0,0
EL_131,8,0,0,0,0,0,0,0,0,0,0
EL_131,9,1,1,0,0,0,0,0,0,0,1
EL_131,10,0,0,0,0,0,0,0,0,0,0
EL_131,11,0,0,0,1,0,0,0,0,0,1
EL_131,12,0,0,0,0,0,0,0,0,0,0
EL_131,13,2,0,0,0,0,0,0,0,0,0
EL_131,14,0,0,0,0,1,0,0,0,2,0
EL_131,15,0,0,0,0,1,0,2,0,0,0
EL_131,16,0,0,0,0,0,0,0,0,0,0
EL_131,17,0,0,0,0,1,1,0,0,1,0
EL_131,18,0,0,0,0,0,0,0,0,0,0
EL_132,1,0,0,0,0,0,0,0,0,0,0
EL_132,2,0,0,0,0,1,0,0,0,0,0
EL_132,3,0,0,0,0,0,0,0,0,0,0
EL_132,4,1,0,0,0,1,0,0,0,0,0
EL_132,5,0,0,0,0,1,1,0,0,0,1
EL_132,6,1,0,1,0,1,0,2,0,0,1
EL_132,7,0,0,1,0,1,0,0,0,1,0
EL_132,8,1,0,0,0,1,0,0,0,0,0
EL_132,9,0,5,1,0,1,0,0,0,0,0
EL_132,10,0,0,0,0,1,0,0,0,1,0
EL_132,11,1,0,0,0,3,0,0,0,1,0
EL_132,12,0,2,0,0,0,2,0,0,1,0
EL_132,13,0,0,0,0,1,0,0,0,0,0
EL_132,14,0,0,0,0,0,1,0,0,1,0
EL_132,15,0,0,1,0,0,0,0,0,0,0
EL_132,16,0,0,0,0,0,0,0,0,0,1
EL_132,17,0,0,0,0,0,0,0,0,0,0
EL_132,18,0,0,0,0,0,0,0,0,0,0
EL_132,19,0,0,0,0,0,0,0,0,0,0
EL_133,1,0,0,0,0,0,0,0,0,0,0
EL_133,2,0,0,0,0,0,1,0,0,1,0
EL_133,3,1,0,0,0,0,2,0,0,1,0
EL_133,4,0,0,0,1,0,0,0,0,1,1
EL_133,5,0,0,0,0,0,0,0,0,0,0
EL_133,6,0,0,0,1,0,0,0,0,0,0
EL_133,7,0,0,0,0,0,0,0,0,0,0
EL_133,8,0,0,0,0,0,0,0,0,1,0
EL_133,9,0,0,0,0,0,0,0,0,0,0
EL_133,10,0,0,0,1,0,0,0,0,0,0
EL_133,11,0,0,0,0,1,1,0,0,0,0
EL_133,12,0,0,0,0,0,0,0,0,0,0
EL_133,13,0,0,0,0,0,0,0,0,1,0
EL_133,14,0,0,0,0,0,2,0,0,0,0
EL_133,15,0,0,0,0,0,1,0,0,0,0
EL_133,16,0,0,1,0,0,0,0,0,0,0
EL_135,1,0,0,0,0,0,0,0,0,0,0
EL_135,2,0,0,0,0,0,0,0,0,1,0
EL_135,3,0,0,0,0,0,0,0,0,0,0
EL_135,4,0,0,0,0,0,0,0,0,0,0
EL_135,5,0,0,0,3,0,0,2,0,1,0
EL_135,6,0,0,0,0,1,0,3,1,0,2
EL_135,7,0,0,0,0,0,3,0,0,0,0
EL_135,8,0,0,1,1,0,3,3,0,2,0
EL_135,9,0,0,0,0,0,0,0,0,1,0
EL_135,10,0,0,0,1,0,0,0,0,0,0
EL_135,11,0,0,0,0,0,0,0,0,0,0
EL_135,12,0,0,0,0,0,0,0,0,0,0
EL_135,13,0,0,0,0,0,0,0,0,0,0
EL_135,14,0,0,0,0,0,0,0,0,0,0
EL_135,15,0,0,0,0,0,0,0,0,0,0
EL_135,16,0,0,0,1,0,0,0,0,0,0
EL_135,17,0,0,0,0,0,0,0,0,0,0
EL_135,18,0,0,0,0,0,0,0,0,0,0
EL_135,19,0,0,0,1,0,0,0,0,0,0
EL_135,20,0,0,0,0,0,0,0,0,0,1
EL_135,21,0,0,0,0,0,0,0,0,0,0
EL_135,22,0,0,0,0,0,0,0,0,0,1
EL_135,23,0,1,0,2,0,1,1,0,0,0
EL_135,24,0,0,0,0,0,0,0,0,0,0
EL_135,25,0,0,0,0,0,0,2,0,1,0
EL_135,26,0,0,0,1,0,1,0,0,0,0
EL_135,27,1,3,0,0,0,1,1,1,0,0
EL_135,28,0,0,0,0,0,0,0,0,0,0
EL_135,29,0,0,0,0,0,0,0,0,0,0
EL_135,30,0,0,0,0,0,0,0,0,0,0
EL_135,31,0,0,0,0,0,0,0,0,2,0
EL_136,1,0,0,0,0,0,0,0,0,0,0
EL_136,2,0,1,0,0,0,0,0,0,0,0
EL_136,3,0,0,0,0,0,0,0,0,0,0
EL_136,4,0,0,0,0,0,1,0,0,0,0
EL_136,5,1,3,0,0,0,2,0,0,0,0
EL_136,6,0,0,0,0,0,0,0,0,0,1
EL_136,7,0,0,0,0,0,0,0,0,0,0
EL_136,8,0,0,0,0,0,0,0,0,0,0
EL_136,9,0,1,0,0,0,0,0,0,0,0
EL_136,10,0,0,0,0,0,0,0,0,0,0
EL_136,11,1,0,0,0,0,1,0,0,1,1
EL_136,12,2,0,0,0,0,0,0,0,0,0
EL_136,13,0,0,0,0,0,0,0,0,0,0
EL_136,14,0,0,0,0,0,0,0,0,0,2
EL_136,15,0,0,0,0,1,0,0,0,0,0
EL_136,16,0,0,0,0,1,0,0,0,1,0
EL_136,17,2,0,0,0,0,0,0,0,0,0
EL_136,18,0,0,0,0,0,0,0,0,0,0
EL_136,19,1,1,0,0,0,1,0,0,0,0
EL_136,20,0,0,0,1,0,0,0,0,0,0
EL_136,21,0,0,0,0,0,0,0,0,0,0
EL_136,22,0,0,0,0,0,0,0,0,0,0
EL_137,1,0,0,0,0,0,0,0,0,0,0
EL_137,2,1,0,0,0,0,0,2,0,0,0
EL_137,3,0,0,0,0,1,1,0,0,1,0
EL_137,4,0,0,0,0,0,0,0,0,0,0
EL_137,5,0,0,0,0,0,1,0,1,0,0
EL_137,6,0,0,0,0,0,0,0,0,0,0
EL_137,7,0,0,0,0,1,0,0,0,0,0
EL_137,8,0,0,0,0,0,0,0,1,0,0
EL_137,9,1,0,0,0,0,0,0,1,0,0
EL_137,10,0,2,0,0,0,0,0,0,0,0
EL_137,11,0,0,0,0,0,0,0,0,0,0
EL_137,12,0,0,0,0,0,0,0,0,0,0
EL_137,13,0,0,0,0,0,0,0,0,0,0
EL_137,14,0,0,0,0,0,0,0,0,0,0
EL_137,15,0,0,0,0,1,0,0,0,0,0
EL_137,16,0,0,0,0,0,0,0,1,0,0
EL_137,17,0,0,0,0,0,1,0,0,0,0
EL_137,18,0,0,0,0,0,1,0,0,0,0
EL_137,19,0,0,0,0,0,0,0,0,0,0
EL_137,20,0,0,0,0,0,0,0,0,0,0
EL_137,21,0,0,0,0,0,0,0,0,0,0
EL_137,22,0,1,0,2,0,1,0,0,0,0
EL_137,23,0,0,0,0,0,0,0,0,0,0
EL_137,24,0,0,0,1,0,0,0,0,1,0
EL_137,25,0,0,0,2,0,0,0,0,0,0
EL_137,26,1,1,0,0,1,0,0,0,0,0
EL_137,27,0,0,0,0,0,0,0,0,0,0
EL_138,1,0,0,0,0,0,0,2,0,0,0
EL_138,2,1,0,0,0,0,0,0,1,0,0
EL_138,3,0,0,0,0,0,0,0,0,0,0
EL_138,4,0,0,0,0,0,0,0,0,0,0
EL_138,5,0,0,0,0,0,0,0,0,1,0
EL_138,6,0,0,0,0,0,0,0,0,0,1
EL_138,7,1,1,0,1,0,0,0,0,1,1
EL_138,8,0,0,0,1,0,0,0,0,1,0
EL_138,9,1,1,1,0,2,0,0,0,0,2
EL_138,10,0,0,0,0,0,0,0,0,0,0
EL_138,11,0,0,0,0,0,0,0,0,0,0
EL_138,12,0,0,0,0,0,0,0,0,1,0
EL_138,13,0,1,1,0,0,0,0,0,0,0
EL_138,14,0,1,0,1,0,0,0,0,2,0
EL_138,15,0,0,0,1,0,0,0,0,0,0
EL_138,16,0,0,0,0,0,0,0,0,0,0
EL_138,17,0,0,0,0,0,0,1,0,0,0
EL_138,18,1,1,0,1,0,0,0,0,0,0
EL_138,19,0,1,0,1,0,0,0,0,1,0
EL_139,1,0,0,0,0,0,1,0,0,0,0
EL_139,2,0,0,0,0,0,0,0,0,0,0
EL_139,3,0,0,0,0,0,0,0,0,0,0
EL_139,4,0,0,0,0,0,0,0,0,0,0
EL_139,5,0,0,0,0,0,0,0,0,0,0
EL_139,6,0,0,0,0,0,0,0,0,0,0
EL_139,7,0,0,0,0,0,0,0,0,0,0
EL_139,8,0,0,0,0,0,0,0,0,0,0
EL_139,9,0,0,0,0,0,0,0,0,0,0
EL_139,10,0,0,0,0,0,0,0,0,0,0
EL_139,11,0,0,0,0,0,0,0,0,0,0
EL_139,12,0,0,0,0,0,0,0,0,0,0
EL_139,13,0,0,0,0,0,0,0,0,0,0
EL_139,14,1,0,0,2,0,3,0,0,0,0
EL_139,15,0,0,0,0,0,1,0,0,0,0
EL_139,16,0,0,0,0,0,1,0,0,1,0
EL_139,17,0,1,0,1,0,2,0,0,0,0
EL_139,18,0,0,0,0,0,0,0,0,0,0
EL_139,19,0,0,0,0,0,0,0,0,0,0
EL_139,20,0,0,0,0,0,0,0,0,0,0
EL_139,21,1,0,0,2,2,1,0,0,2,0
EL_140,1,0,0,0,0,0,0,0,0,0,0
EL_140,2,0,0,0,0,0,0,0,0,0,1
EL_140,3,0,0,0,0,0,0,0,0,0,0
EL_140,4,0,0,0,0,1,0,0,0,0,0
EL_140,5,1,4,0,1,0,0,0,0,0,0
EL_140,6,0,2,0,0,0,0,0,0,0,0
EL_140,7,0,1,0,1,0,2,0,0,0,0
EL_140,8,0,1,0,0,2,0,0,0,0,0
EL_140,9,0,4,0,0,1,2,0,1,0,0
EL_140,10,0,3,0,1,1,2,0,0,1,0
EL_140,11,0,1,0,0,2,0,0,0,1,1
EL_140,12,0,0,0,1,2,0,0,0,1,0
EL_140,13,0,0,0,1,0,1,0,0,0,0
EL_143,1,0,0,0,0,0,0,0,0,0,0
EL_143,2,0,1,0,0,0,0,0,0,0,0
EL_143,3,0,0,0,0,0,0,0,0,0,0
EL_143,4,0,1,0,0,0,0,1,0,0,1
EL_143,5,0,0,0,0,0,0,0,0,0,0
EL_143,6,0,0,0,0,0,0,0,0,0,0
EL_143,7,0,1,0,0,0,0,1,0,0,0
EL_143,8,0,0,0,0,0,0,0,0,0,0
EL_143,9,0,1,0,0,0,0,0,0,1,0
EL_143,10,0,0,0,0,0,0,0,0,0,0
EL_143,11,0,2,0,0,0,3,1,0,1,1
EL_143,12,0,0,0,0,0,1,0,0,0,0
EL_143,13,0,0,0,0,0,0,0,0,0,0
EL_143,14,0,0,0,0,0,0,0,0,0,0
EL_143,15,0,0,0,0,0,0,0,0,0,0
EL_143,16,0,0,0,0,0,0,0,0,0,0
EL_143,17,0,0,0,0,0,1,0,0,0,1
EL_143,18,0,0,0,0,0,0,0,0,0,0
EL_143,19,0,2,0,0,0,1,1,0,1,2
EL_143,20,0,0,0,1,0,2,0,0,0,0
EL_143,21,0,0,0,0,0,0,0,0,0,0
EL_144,1,0,0,0,0,0,1,0,0,1,1
EL_144,2,0,0,0,0,0,0,1,0,0,0
EL_144,3,0,0,0,0,0,1,0,0,0,1
EL_144,4,0,0,0,1,0,2,0,0,0,0
EL_144,5,0,0,0,0,0,0,1,0,0,1
EL_144,6,0,0,0,0,0,0,0,0,0,1
EL_144,7,0,0,0,0,0,0,0,0,0,0
EL_144,8,0,5,0,0,0,0,0,0,0,0
EL_144,9,0,0,0,0,0,0,0,0,0,0
EL_144,10,1,3,0,1,0,0,0,0,1,0
EL_144,11,0,0,0,0,0,0,2,0,0,0
EL_144,12,0,0,0,0,0,1,0,0,0,2
EL_144,13,0,2,0,0,0,0,4,0,1,1
EL_144,14,0,0,0,0,0,0,3,0,1,0
EL_144,15,0,0,0,0,0,0,0,0,0,0
EL_144,16,0,0,0,0,0,0,0,0,0,0
EL_144,17,0,0,0,0,0,0,0,0,0,0
EL_144,18,0,0,0,0,0,0,0,0,1,0
EL_144,19,0,0,0,0,0,0,0,0,0,0
EL_144,20,0,0,0,0,0,1,0,0,0,1
EL_144,21,0,0,0,1,1,0,2,0,0,0
EL_144,22,0,0,0,0,0,0,0,0,0,0
EL_144,23,0,0,0,0,0,0,0,0,0,0
EL_144,24,0,0,0,0,0,0,0,0,0,0
EL_144,25,0,0,0,0,0,0,0,0,0,0
EL_144,26,0,0,0,0,0,0,1,0,0,2
EL_144,27,0,0,0,0,0,0,0,0,0,0
EL_144,28,0,1,0,0,0,0,0,0,0,0
EL_144,29,0,0,0,0,0,0,0,0,0,0
EL_144,30,0,0,0,0,0,0,0,0,0,0
EL_144,31,0,1,0,0,0,0,0,0,0,0
EL_144,32,0,0,0,0,0,0,0,0,0,0
EL_144,33,0,0,0,1,0,0,0,0,1,0
EL_144,34,0,1,0,0,0,0,0,0,0,2
EL_147,1,0,0,0,0,0,0,2,0,0,0
EL_147,2,0,0,0,0,0,0,2,0,0,1
EL_147,3,0,0,0,0,0,0,0,0,0,0
EL_147,4,0,1,0,0,0,0,0,0,0,0
EL_147,5,1,1,0,0,0,0,0,0,0,0
EL_147,6,0,1,0,0,2,0,0,0,0,0
EL_147,7,1,0,0,0,0,0,0,0,0,0
EL_147,8,0,1,0,0,0,0,0,0,0,0
EL_147,9,0,0,0,0,0,0,0,0,0,0
EL_147,10,0,1,0,0,0,0,0,0,0,1
EL_147,11,0,0,0,0,0,0,0,0,0,1
EL_147,12,0,0,0,0,0,0,0,0,1,1
EL_147,13,1,0,0,0,0,0,0,0,0,3
EL_147,14,0,0,0,0,0,0,0,0,0,0
EL_147,15,0,1,0,0,0,1,0,0,0,1
EL_147,16,1,0,1,0,0,0,0,0,0,0
EL_147,17,0,0,1,0,1,0,0,0,0,1
EL_147,18,0,0,0,0,0,0,0,0,0,2
EL_147,19,0,0,0,0,0,0,0,0,0,0
EL_147,20,1,0,1,0,0,0,0,0,0,1
EL_147,21,0,0,0,0,0,0,0,0,0,0
EL_148,1,0,0,0,0,0,0,0,0,1,0
EL_148,2,0,0,0,0,0,0,0,0,1,0
EL_148,3,0,0,0,0,0,2,0,0,0,0
EL_148,4,0,0,0,0,0,0,0,0,0,1
EL_148,5,0,0,0,0,0,0,0,0,0,0
EL_148,6,0,0,0,0,0,0,1,0,0,1
EL_148,7,0,0,0,0,0,0,0,0,0,1
EL_148,8,0,0,0,1,0,2,0,0,0,0
EL_148,9,0,0,0,0,1,2,0,0,0,0
EL_148,10,0,0,0,1,0,0,2,0,0,1
EL_148,11,0,0,0,0,0,0,0,0,0,0
EL_148,12,0,0,0,0,0,0,0,0,0,0
EL_148,13,0,0,0,0,0,0,0,0,0,0
EL_148,14,0,0,0,0,0,0,0,0,0,0
EL_148,15,0,0,0,0,1,0,0,0,0,0
EL_148,16,0,0,0,0,0,0,0,0,0,0
EL_148,17,0,0,0,0,0,0,0,0,0,0
EL_148,18,0,0,0,0,0,0,0,0,0,0
EL_148,19,0,0,0,0,0,0,0,0,0,0
EL_148,20,0,0,0,0,0,0,0,0,0,0
EL_148,21,0,0,0,0,0,0,0,0,0,0
EL_148,22,0,0,0,1,0,0,0,0,0,0
EL_148,23,0,0,0,0,0,0,0,0,0,0
EL_148,24,0,0,0,0,0,0,0,1,0,0
EL_150,1,1,0,0,0,0,0,0,0,0,0
EL_150,2,0,0,0,0,0,0,0,0,0,0
EL_150,3,0,0,0,0,0,0,0,0,0,0
EL_150,4,0,0,0,0,0,0,0,0,0,0
EL_150,5,2,1,0,0,0,0,0,1,0,0
EL_150,6,1,0,0,0,0,0,0,0,0,0
